Calculation1,School,City,County/State/Country,Measure Names,Measure Values
LODI HIGH SCHOOL051441,LODI HIGH SCHOOL,Lodi,San Joaquin,App GPA,3.863953488
LOMPOC HIGH SCHOOL051455,LOMPOC HIGH SCHOOL,Lompoc,Santa Barbara,Enrl GPA,3.865714286
LOMPOC HIGH SCHOOL051455,LOMPOC HIGH SCHOOL,Lompoc,Santa Barbara,Adm GPA,3.772631579
LOMPOC HIGH SCHOOL051455,LOMPOC HIGH SCHOOL,Lompoc,Santa Barbara,App GPA,3.672333333
LONG BEACH POLYTECHNIC HS051480,LONG BEACH POLYTECHNIC HS,Long Beach,Los Angeles,Enrl GPA,4.101333333
LONG BEACH POLYTECHNIC HS051480,LONG BEACH POLYTECHNIC HS,Long Beach,Los Angeles,Adm GPA,4.049821429
LONG BEACH POLYTECHNIC HS051480,LONG BEACH POLYTECHNIC HS,Long Beach,Los Angeles,App GPA,3.926518519
LOS ALAMITOS HIGH SCHOOL051508,LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,Enrl GPA,4.056896552
LOS ALAMITOS HIGH SCHOOL051508,LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,Adm GPA,4.008766234
LOS ALAMITOS HIGH SCHOOL051508,LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,App GPA,3.926495327
LOS ALTOS HIGH SCHOOL051360,LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,Enrl GPA,3.850714286
LOS ALTOS HIGH SCHOOL051360,LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,Adm GPA,3.798787879
LOS ALTOS HIGH SCHOOL051360,LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,App GPA,3.633396226
LOS ALTOS HIGH SCHOOL051510,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,Enrl GPA,4.067346939
LOS ALTOS HIGH SCHOOL051510,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,Adm GPA,3.951701245
LOS ALTOS HIGH SCHOOL051510,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,App GPA,3.907023411
LOS AMIGOS HIGH SCHOOL050963,LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,Enrl GPA,3.847419355
LOS AMIGOS HIGH SCHOOL050963,LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,Adm GPA,3.683174603
LOS AMIGOS HIGH SCHOOL050963,LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,App GPA,3.618266667
LOS ANGELES ACAD ARTS ENTRPRSE054387,LOS ANGELES ACAD ARTS ENTRPRSE,Los Angeles,Los Angeles,Enrl GPA,
LOS ANGELES ACAD ARTS ENTRPRSE054387,LOS ANGELES ACAD ARTS ENTRPRSE,Los Angeles,Los Angeles,Adm GPA,3.922857143
LOS ANGELES ACAD ARTS ENTRPRSE054387,LOS ANGELES ACAD ARTS ENTRPRSE,Los Angeles,Los Angeles,App GPA,3.9
LOS ANGELES COUNTY HS FOR THE ARTS051677,LOS ANGELES COUNTY HS FOR THE ARTS,Los Angeles,Los Angeles,Enrl GPA,4.015454545
LOS ANGELES COUNTY HS FOR THE ARTS051677,LOS ANGELES COUNTY HS FOR THE ARTS,Los Angeles,Los Angeles,Adm GPA,3.958076923
LOS ANGELES COUNTY HS FOR THE ARTS051677,LOS ANGELES COUNTY HS FOR THE ARTS,Los Angeles,Los Angeles,App GPA,3.825384615
LOS ANGELES HS OF THE ARTS054162,LOS ANGELES HS OF THE ARTS,Los Angeles,Los Angeles,Enrl GPA,3.892
LOS ANGELES HS OF THE ARTS054162,LOS ANGELES HS OF THE ARTS,Los Angeles,Los Angeles,Adm GPA,3.7645
LOS ANGELES HS OF THE ARTS054162,LOS ANGELES HS OF THE ARTS,Los Angeles,Los Angeles,App GPA,3.71125
LOS ANGELES LEADERSHIP ACAD HS051660,LOS ANGELES LEADERSHIP ACAD HS,Los Angeles,Los Angeles,Enrl GPA,3.777142857
LOS ANGELES LEADERSHIP ACAD HS051660,LOS ANGELES LEADERSHIP ACAD HS,Los Angeles,Los Angeles,Adm GPA,3.805833333
LOS ANGELES LEADERSHIP ACAD HS051660,LOS ANGELES LEADERSHIP ACAD HS,Los Angeles,Los Angeles,App GPA,3.525652174
LOS ANGELES SCH GLOBAL STUDIES054057,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,Enrl GPA,3.946
LOS ANGELES SCH GLOBAL STUDIES054057,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,Adm GPA,3.96
LOS ANGELES SCH GLOBAL STUDIES054057,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,App GPA,3.828461538
LOS ANGELES SENIOR HIGH SCHOOL051680,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.945555556
LOS ANGELES SENIOR HIGH SCHOOL051680,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.716818182
LOS ANGELES SENIOR HIGH SCHOOL051680,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.580694444
LOS BANOS HIGH SCHOOL051845,LOS BANOS HIGH SCHOOL,Los Banos,Merced,Enrl GPA,3.652
LOS BANOS HIGH SCHOOL051845,LOS BANOS HIGH SCHOOL,Los Banos,Merced,Adm GPA,3.629523810
LOS BANOS HIGH SCHOOL051845,LOS BANOS HIGH SCHOOL,Los Banos,Merced,App GPA,3.543333333
LOS GATOS HIGH SCHOOL051855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Enrl GPA,4.118586957
LOS GATOS HIGH SCHOOL051855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Adm GPA,4.048032787
LOS GATOS HIGH SCHOOL051855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,App GPA,3.947076923
LOS OSOS HIGH SCHOOL052987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Enrl GPA,4.053425926
LOS OSOS HIGH SCHOOL052987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Adm GPA,4.005672515
LOS OSOS HIGH SCHOOL052987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,App GPA,3.908008658
LOWELL HIGH SCHOOL052970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Enrl GPA,4.083684211
LOWELL HIGH SCHOOL052970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Adm GPA,4.048287526
LOWELL HIGH SCHOOL052970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,App GPA,3.971291449
LOWER LAKE HIGH SCHOOL051870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Enrl GPA,3.895
LOWER LAKE HIGH SCHOOL051870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Adm GPA,3.81375
LOWER LAKE HIGH SCHOOL051870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,App GPA,3.681428571
LPS OAKLAND R&D CAMPUS054704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,Enrl GPA,3.891764706
LPS OAKLAND R&D CAMPUS054704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,Adm GPA,3.862173913
LPS OAKLAND R&D CAMPUS054704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,App GPA,3.828518519
LUIS VALDEZ LEADERSHIP ACADEMY054818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,Enrl GPA,4.092222222
LUIS VALDEZ LEADERSHIP ACADEMY054818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,Adm GPA,3.925769231
LUIS VALDEZ LEADERSHIP ACADEMY054818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,App GPA,3.7990625
LUTHER BURBANK HIGH SCHOOL052719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,3.969166667
LUTHER BURBANK HIGH SCHOOL052719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,3.8425
LUTHER BURBANK HIGH SCHOOL052719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.674776119
LYNBROOK HIGH SCHOOL053463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,4.079112903
LYNBROOK HIGH SCHOOL053463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,4.055276873
LYNBROOK HIGH SCHOOL053463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,App GPA,4.032520776
LYNWOOD HIGH SCHOOL051885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Enrl GPA,4
LYNWOOD HIGH SCHOOL051885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Adm GPA,3.791724138
LYNWOOD HIGH SCHOOL051885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,App GPA,3.544044118
MADERA HIGH SCHOOL051890,MADERA HIGH SCHOOL,Madera,Madera,Enrl GPA,3.822222222
MADERA HIGH SCHOOL051890,MADERA HIGH SCHOOL,Madera,Madera,Adm GPA,3.783414634
MADERA HIGH SCHOOL051890,MADERA HIGH SCHOOL,Madera,Madera,App GPA,3.715
MADERA SOUTH HIGH SCHOOL051874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,Enrl GPA,3.9816
MADERA SOUTH HIGH SCHOOL051874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,Adm GPA,3.826769231
MADERA SOUTH HIGH SCHOOL051874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,App GPA,3.689310345
MADISON PARK ACADEMY054768,MADISON PARK ACADEMY,Oakland,Alameda,Enrl GPA,3.991666667
MADISON PARK ACADEMY054768,MADISON PARK ACADEMY,Oakland,Alameda,Adm GPA,3.828181818
MADISON PARK ACADEMY054768,MADISON PARK ACADEMY,Oakland,Alameda,App GPA,3.7025
MAGNOLIA HIGH SCHOOL050083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Enrl GPA,3.914375
MAGNOLIA HIGH SCHOOL050083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Adm GPA,3.846785714
MAGNOLIA HIGH SCHOOL050083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,App GPA,3.647894737
MAGNOLIA SCI ACADEMY-SANTA ANA054474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,Enrl GPA,
MAGNOLIA SCI ACADEMY-SANTA ANA054474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,Adm GPA,
MAGNOLIA SCI ACADEMY-SANTA ANA054474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,App GPA,4.028571429
MAGNOLIA SCIENCE ACADEMY 2054475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,Enrl GPA,
MAGNOLIA SCIENCE ACADEMY 2054475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,Adm GPA,3.832
MAGNOLIA SCIENCE ACADEMY 2054475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,App GPA,3.832
MAGNOLIA SCIENCE ACADEMY 3054510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,Enrl GPA,
MAGNOLIA SCIENCE ACADEMY 3054510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,Adm GPA,3.875384615
MAGNOLIA SCIENCE ACADEMY 3054510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,App GPA,3.7645
MAGNOLIA SCIENCE ACADEMY 4054468,MAGNOLIA SCIENCE ACADEMY 4,Los Angeles,Los Angeles,Enrl GPA,
MAGNOLIA SCIENCE ACADEMY 4054468,MAGNOLIA SCIENCE ACADEMY 4,Los Angeles,Los Angeles,Adm GPA,
MAGNOLIA SCIENCE ACADEMY 4054468,MAGNOLIA SCIENCE ACADEMY 4,Los Angeles,Los Angeles,App GPA,3.418888889
MAGNOLIA SCIENCE ACADEMY053014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,Enrl GPA,
MAGNOLIA SCIENCE ACADEMY053014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,Adm GPA,3.822941176
MAGNOLIA SCIENCE ACADEMY053014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,App GPA,3.655555556
MAKING WAVES ACADEMY054553,MAKING WAVES ACADEMY,Richmond,Contra Costa,Enrl GPA,3.9034375
MAKING WAVES ACADEMY054553,MAKING WAVES ACADEMY,Richmond,Contra Costa,Adm GPA,3.760701754
MAKING WAVES ACADEMY054553,MAKING WAVES ACADEMY,Richmond,Contra Costa,App GPA,3.682307692
MALIBU HIGH SCHOOL051896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Enrl GPA,4.044
MALIBU HIGH SCHOOL051896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Adm GPA,4.096904762
MALIBU HIGH SCHOOL051896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,App GPA,4.057358491
MAMMOTH HIGH SCHOOL051892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Enrl GPA,
MAMMOTH HIGH SCHOOL051892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Adm GPA,4.202222222
MAMMOTH HIGH SCHOOL051892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,App GPA,4.157
MANTECA HIGH SCHOOL051900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Enrl GPA,3.9705
MANTECA HIGH SCHOOL051900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Adm GPA,3.897575758
MANTECA HIGH SCHOOL051900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,App GPA,3.889142857
MANUAL ARTS SENIOR HIGH SCHOOL051700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.8836
MANUAL ARTS SENIOR HIGH SCHOOL051700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.721509434
MANUAL ARTS SENIOR HIGH SCHOOL051700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.5656
MAR VISTA HIGH SCHOOL051242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Enrl GPA,4.210666667
MAR VISTA HIGH SCHOOL051242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Adm GPA,4.028
MAR VISTA HIGH SCHOOL051242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,App GPA,3.908333333
MARCO ANTONIO FIREBAUGH HS052039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,Enrl GPA,4.010434783
MARCO ANTONIO FIREBAUGH HS052039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,Adm GPA,3.859402985
MARCO ANTONIO FIREBAUGH HS052039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,App GPA,3.634411765
MARIA CARRILLO HIGH SCHOOL053386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Enrl GPA,3.985609756
MARIA CARRILLO HIGH SCHOOL053386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Adm GPA,3.970153846
MARIA CARRILLO HIGH SCHOOL053386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,App GPA,3.887659574
MARINA HIGH SCHOOL051221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Enrl GPA,4.08175
MARINA HIGH SCHOOL051221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Adm GPA,4.002567568
MARINA HIGH SCHOOL051221,MARINA HIGH SCHOOL,Huntington Beach,Orange,App GPA,3.877321429
MARINA HIGH SCHOOL051938,MARINA HIGH SCHOOL,Marina,Monterey,Enrl GPA,4.15
MARINA HIGH SCHOOL051938,MARINA HIGH SCHOOL,Marina,Monterey,Adm GPA,3.995
MARINA HIGH SCHOOL051938,MARINA HIGH SCHOOL,Marina,Monterey,App GPA,3.827647059
MARIPOSA COUNTY HIGH SCHOOL051910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,Enrl GPA,4.2725
MARIPOSA COUNTY HIGH SCHOOL051910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,Adm GPA,4.138666667
MARIPOSA COUNTY HIGH SCHOOL051910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,App GPA,4.118125
MARK KEPPEL HIGH SCHOOL050055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Enrl GPA,3.918230088
MARK KEPPEL HIGH SCHOOL050055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Adm GPA,3.876724138
MARK KEPPEL HIGH SCHOOL050055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,App GPA,3.790046512
MARTIN LUTHER KING HIGH SCHOOL052567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Enrl GPA,4.038461538
MARTIN LUTHER KING HIGH SCHOOL052567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Adm GPA,3.960762712
MARTIN LUTHER KING HIGH SCHOOL052567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App GPA,3.781923077
MARYSVILLE CHARTER ACAD ARTS052409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,Enrl GPA,4.21
MARYSVILLE CHARTER ACAD ARTS052409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,Adm GPA,4.169090909
MARYSVILLE CHARTER ACAD ARTS052409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,App GPA,4.046428571
MARYSVILLE HIGH SCHOOL051925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,Enrl GPA,
MARYSVILLE HIGH SCHOOL051925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,Adm GPA,4.172222222
MARYSVILLE HIGH SCHOOL051925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,App GPA,4.023333333
MATH AND SCIENCE COLLEGE PREP054767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,Enrl GPA,3.792307692
MATH AND SCIENCE COLLEGE PREP054767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,Adm GPA,3.613829787
MATH AND SCIENCE COLLEGE PREP054767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,App GPA,3.574482759
MATH SCIENCE TECHNOLOGY MAGNET054436,MATH SCIENCE TECHNOLOGY MAGNET,Los Angeles,Los Angeles,Enrl GPA,3.7275
MATH SCIENCE TECHNOLOGY MAGNET054436,MATH SCIENCE TECHNOLOGY MAGNET,Los Angeles,Los Angeles,Adm GPA,3.606521739
MATH SCIENCE TECHNOLOGY MAGNET054436,MATH SCIENCE TECHNOLOGY MAGNET,Los Angeles,Los Angeles,App GPA,3.453278689
MAYFAIR HIGH SCHOOL051348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,Enrl GPA,4.089545455
MAYFAIR HIGH SCHOOL051348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,Adm GPA,3.966
MAYFAIR HIGH SCHOOL051348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,App GPA,3.762878788
MAYWOOD ACADEMY HIGH SCHOOL053998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,Enrl GPA,3.742222222
MAYWOOD ACADEMY HIGH SCHOOL053998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,Adm GPA,3.668
MAYWOOD ACADEMY HIGH SCHOOL053998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,App GPA,3.570882353
MAYWOOD CTR ENRICHED STUDIES050551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,Enrl GPA,
MAYWOOD CTR ENRICHED STUDIES050551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,Adm GPA,3.885
MAYWOOD CTR ENRICHED STUDIES050551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,App GPA,3.664
MCCLYMONDS HIGH SCHOOL052220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Enrl GPA,
MCCLYMONDS HIGH SCHOOL052220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Adm GPA,3.59
MCCLYMONDS HIGH SCHOOL052220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,App GPA,3.437142857
MCFARLAND HIGH SCHOOL051945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,Enrl GPA,3.986428571
MCFARLAND HIGH SCHOOL051945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,Adm GPA,3.994444444
MCFARLAND HIGH SCHOOL051945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,App GPA,3.925263158
MCKINLEYVILLE HIGH SCHOOL051948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,Enrl GPA,
MCKINLEYVILLE HIGH SCHOOL051948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,Adm GPA,4.06
MCKINLEYVILLE HIGH SCHOOL051948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,App GPA,4.07
MCLANE HIGH SCHOOL050977,MCLANE HIGH SCHOOL,Fresno,Fresno,Enrl GPA,
MCLANE HIGH SCHOOL050977,MCLANE HIGH SCHOOL,Fresno,Fresno,Adm GPA,4.171111111
MCLANE HIGH SCHOOL050977,MCLANE HIGH SCHOOL,Fresno,Fresno,App GPA,3.974583333
MENDOCINO HIGH SCHOOL051950,MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,Enrl GPA,
MENDOCINO HIGH SCHOOL051950,MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,Adm GPA,3.834
MENDOCINO HIGH SCHOOL051950,MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,App GPA,3.460833333
MENDOTA HIGH SCHOOL051952,MENDOTA HIGH SCHOOL,Mendota,Fresno,Enrl GPA,3.934166667
MENDOTA HIGH SCHOOL051952,MENDOTA HIGH SCHOOL,Mendota,Fresno,Adm GPA,3.746923077
MENDOTA HIGH SCHOOL051952,MENDOTA HIGH SCHOOL,Mendota,Fresno,App GPA,3.665483871
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Enrl GPA,3.913538462
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Adm GPA,3.935759494
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App GPA,3.872190476
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,Enrl GPA,3.956428571
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,Adm GPA,3.837741935
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,App GPA,3.635897436
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Enrl GPA,3.906774194
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Adm GPA,3.845862069
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App GPA,3.725066667
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.662222222
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.53125
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Enrl GPA,
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Adm GPA,3.894166667
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,App GPA,3.829444444
MET SACRAMENTO HIGH SCHOOL053916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,
MET SACRAMENTO HIGH SCHOOL053916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,
MET SACRAMENTO HIGH SCHOOL053916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.94
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,Enrl GPA,
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,Adm GPA,3.551428571
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,App GPA,3.609
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.73
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.681071429
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.596315789
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Enrl GPA,4.050625
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Adm GPA,3.934242424
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,App GPA,3.782075472
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Enrl GPA,4.155
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Adm GPA,4.074666667
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App GPA,3.920975610
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Enrl GPA,4.018421053
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Adm GPA,3.882857143
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,App GPA,3.783392857
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Enrl GPA,4.1232
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Adm GPA,4.041363636
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,App GPA,3.962244898
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Enrl GPA,
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Adm GPA,4.05875
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,App GPA,4.011818182
