Calculation1,School,City,County/State/Country,Measure Names,Measure Values
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Adm GPA,3.98832
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App GPA,3.823888889
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Enrl GPA,3.97975
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Adm GPA,3.937761194
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App GPA,3.722083333
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,Enrl GPA,
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,Adm GPA,3.909166667
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,App GPA,3.752941176
CITY HEIGHTS PREP CHARTER SCHL050685,CITY HEIGHTS PREP CHARTER SCHL,San Diego,San Diego,Enrl GPA,
CITY HEIGHTS PREP CHARTER SCHL050685,CITY HEIGHTS PREP CHARTER SCHL,San Diego,San Diego,Adm GPA,
CITY HEIGHTS PREP CHARTER SCHL050685,CITY HEIGHTS PREP CHARTER SCHL,San Diego,San Diego,App GPA,3.775
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Enrl GPA,
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Adm GPA,3.846923077
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App GPA,3.643043478
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,Enrl GPA,
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.73625
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,App GPA,3.34
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.161304348
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.033877551
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,App GPA,3.919324324
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Enrl GPA,4.045789474
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm GPA,4.008396947
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App GPA,3.946201117
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Enrl GPA,4.106538462
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Adm GPA,4.044545455
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App GPA,3.885652174
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Enrl GPA,4.186
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Adm GPA,4.157872340
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App GPA,3.997
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,4.122916667
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm GPA,4.097659574
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App GPA,3.97
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,Enrl GPA,
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,Adm GPA,3.925
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,App GPA,3.724
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Enrl GPA,4.054805195
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Adm GPA,3.979256757
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,App GPA,3.834977376
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Enrl GPA,
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Adm GPA,3.996153846
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,App GPA,3.986666667
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Enrl GPA,3.952352941
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Adm GPA,4.006491228
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,App GPA,3.885647059
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,Enrl GPA,4.095263158
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,Adm GPA,3.919245283
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,App GPA,3.779285714
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.06575
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,Adm GPA,4.038761905
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,App GPA,3.946835443
CLOVIS ONLINE SCHOOL050606,CLOVIS ONLINE SCHOOL,Clovis,Fresno,Enrl GPA,
CLOVIS ONLINE SCHOOL050606,CLOVIS ONLINE SCHOOL,Clovis,Fresno,Adm GPA,
CLOVIS ONLINE SCHOOL050606,CLOVIS ONLINE SCHOOL,Clovis,Fresno,App GPA,3.798
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.103214286
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Adm GPA,4.024583333
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,App GPA,3.898243243
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Enrl GPA,3.954615385
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Adm GPA,3.886909091
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,App GPA,3.567875
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,Enrl GPA,4.076
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,Adm GPA,3.921764706
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,App GPA,3.845789474
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,Enrl GPA,
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,Adm GPA,4.064285714
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,App GPA,3.951
COASTAL ACADEMY HS OCEANSIDE051192,COASTAL ACADEMY HS OCEANSIDE,Oceanside,San Diego,Enrl GPA,
COASTAL ACADEMY HS OCEANSIDE051192,COASTAL ACADEMY HS OCEANSIDE,Oceanside,San Diego,Adm GPA,
COASTAL ACADEMY HS OCEANSIDE051192,COASTAL ACADEMY HS OCEANSIDE,Oceanside,San Diego,App GPA,3.931666667
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,Enrl GPA,3.98
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,Adm GPA,3.876969697
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,App GPA,3.563835616
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,Enrl GPA,
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,Adm GPA,4.24
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,App GPA,4.0975
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Enrl GPA,4.068
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Adm GPA,3.814
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,App GPA,3.827619048
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Enrl GPA,4.110714286
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Adm GPA,4.018714286
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,App GPA,3.835481481
COLLEGIATE CHARTER HIGH SCHOOL054845,COLLEGIATE CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,
COLLEGIATE CHARTER HIGH SCHOOL054845,COLLEGIATE CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.828
COLLEGIATE CHARTER HIGH SCHOOL054845,COLLEGIATE CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.598333333
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Enrl GPA,3.943947368
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Adm GPA,3.853333333
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,App GPA,3.699829060
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,Enrl GPA,3.852083333
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,Adm GPA,3.814871795
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,App GPA,3.530895522
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,Enrl GPA,
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,Adm GPA,3.894
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,App GPA,3.680666667
COMPTON EARLY COLLEGE HIGH SCH054865,COMPTON EARLY COLLEGE HIGH SCH,Compton,Los Angeles,Enrl GPA,3.828235294
COMPTON EARLY COLLEGE HIGH SCH054865,COMPTON EARLY COLLEGE HIGH SCH,Compton,Los Angeles,Adm GPA,3.688
COMPTON EARLY COLLEGE HIGH SCH054865,COMPTON EARLY COLLEGE HIGH SCH,Compton,Los Angeles,App GPA,3.485666667
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Enrl GPA,4.0336
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm GPA,3.740632911
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,App GPA,3.6221875
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,4.0632
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Adm GPA,4.019444444
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,App GPA,3.797118644
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Enrl GPA,4.33
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Adm GPA,4.177142857
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,App GPA,4.177142857
CONTRA COSTA SCH PRFRMING ARTS050329,CONTRA COSTA SCH PRFRMING ARTS,Walnut Creek,Contra Costa,Enrl GPA,
CONTRA COSTA SCH PRFRMING ARTS050329,CONTRA COSTA SCH PRFRMING ARTS,Walnut Creek,Contra Costa,Adm GPA,
CONTRA COSTA SCH PRFRMING ARTS050329,CONTRA COSTA SCH PRFRMING ARTS,Walnut Creek,Contra Costa,App GPA,4.02
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Enrl GPA,3.956666667
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Adm GPA,3.879
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,App GPA,3.842307692
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Enrl GPA,3.981666667
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Adm GPA,3.864642857
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App GPA,3.604347826
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,Enrl GPA,
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,Adm GPA,4.03
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,App GPA,3.905
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,Enrl GPA,
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,Adm GPA,
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,App GPA,3.631428571
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enrl GPA,4.145573770
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm GPA,4.123867925
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App GPA,3.959684685
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,Enrl GPA,3.945227273
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,Adm GPA,3.902368421
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,App GPA,3.758938053
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,Enrl GPA,4.090789474
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm GPA,4.050731707
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,App GPA,3.886444444
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Enrl GPA,4.143181818
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Adm GPA,4.010714286
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,App GPA,3.850461538
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,4.041774194
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,3.991388889
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.952448980
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,Enrl GPA,4.053333333
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,Adm GPA,3.996666667
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,App GPA,3.807894737
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Enrl GPA,3.905789474
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.803818182
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,App GPA,3.614418605
CREATIVE CONNECTIONS ARTS ACAD054565,CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,Enrl GPA,
CREATIVE CONNECTIONS ARTS ACAD054565,CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,Adm GPA,
CREATIVE CONNECTIONS ARTS ACAD054565,CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,App GPA,3.675
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Enrl GPA,3.897272727
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Adm GPA,3.908421053
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,App GPA,3.84
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.526
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.532307692
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.366666667
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enrl GPA,4.071704545
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm GPA,4.002393617
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App GPA,3.908790036
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,Enrl GPA,
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,Adm GPA,3.556666667
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,App GPA,3.36
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Enrl GPA,3.919264706
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm GPA,3.846692308
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App GPA,3.624518828
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Enrl GPA,4.092992126
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm GPA,4.014593640
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App GPA,3.890472441
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,Enrl GPA,3.986774194
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,Adm GPA,3.926415094
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,App GPA,3.793837638
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Enrl GPA,4.000666667
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Adm GPA,3.905217391
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,App GPA,3.756774194
DA VINCI COMMUNICATIONS HS054794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,Enrl GPA,4.06125
DA VINCI COMMUNICATIONS HS054794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,Adm GPA,4.102647059
DA VINCI COMMUNICATIONS HS054794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,App GPA,3.953157895
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,Enrl GPA,3.870714286
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,Adm GPA,3.726052632
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,App GPA,3.624035088
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,Enrl GPA,3.998095238
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,Adm GPA,3.872391304
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,App GPA,3.738529412
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Enrl GPA,4.073846154
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Adm GPA,4.015377358
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App GPA,3.882180851
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Enrl GPA,4.208333333
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Adm GPA,4.035
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,App GPA,3.693846154
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Enrl GPA,3.924166667
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Adm GPA,3.841666667
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App GPA,3.601904762
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Enrl GPA,3.811818182
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Adm GPA,3.624
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,App GPA,3.47
DAVIS SCHOOL INDEPENDENT STUDY050743,DAVIS SCHOOL INDEPENDENT STUDY,Davis,Yolo,Enrl GPA,
DAVIS SCHOOL INDEPENDENT STUDY050743,DAVIS SCHOOL INDEPENDENT STUDY,Davis,Yolo,Adm GPA,
DAVIS SCHOOL INDEPENDENT STUDY050743,DAVIS SCHOOL INDEPENDENT STUDY,Davis,Yolo,App GPA,3.81
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Enrl GPA,4.151666667
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm GPA,4.101856540
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App GPA,3.998246154
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Enrl GPA,4.080285714
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Adm GPA,3.946721311
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App GPA,3.8524
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Enrl GPA,4.046923077
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Adm GPA,3.932926829
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App GPA,3.721451613
DEL CAMPO HIGH SCHOOL050915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Enrl GPA,3.971666667
DEL CAMPO HIGH SCHOOL050915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Adm GPA,3.978
DEL CAMPO HIGH SCHOOL050915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,App GPA,3.809152542
DEL LAGO ACADEMY054746,DEL LAGO ACADEMY,Escondido,San Diego,Enrl GPA,4.152916667
DEL LAGO ACADEMY054746,DEL LAGO ACADEMY,Escondido,San Diego,Adm GPA,4.011636364
DEL LAGO ACADEMY054746,DEL LAGO ACADEMY,Escondido,San Diego,App GPA,3.870465116
DEL MAR HIGH SCHOOL053083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,4.167857143
DEL MAR HIGH SCHOOL053083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.916842105
DEL MAR HIGH SCHOOL053083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.7625
DEL NORTE COUNTY HIGH SCHOOL050705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,Enrl GPA,3.94125
DEL NORTE COUNTY HIGH SCHOOL050705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,Adm GPA,3.795384615
DEL NORTE COUNTY HIGH SCHOOL050705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,App GPA,3.712
DEL NORTE HIGH SCHOOL054351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.100944882
DEL NORTE HIGH SCHOOL054351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.055321101
DEL NORTE HIGH SCHOOL054351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,App GPA,3.937579618
DEL ORO HIGH SCHOOL051507,DEL ORO HIGH SCHOOL,Loomis,Placer,Enrl GPA,4.1936
DEL ORO HIGH SCHOOL051507,DEL ORO HIGH SCHOOL,Loomis,Placer,Adm GPA,4.124285714
DEL ORO HIGH SCHOOL051507,DEL ORO HIGH SCHOOL,Loomis,Placer,App GPA,3.988644068
DELANO HIGH SCHOOL050735,DELANO HIGH SCHOOL,Delano,Kern,Enrl GPA,3.89375
