Calculation1,School,City,County/State/Country,Measure Names,Measure Values
INDERKUM HIGH SCHOOL053028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.735348837
INDIAN SPRINGS HIGH SCHOOL054605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,Enrl GPA,4.0375
INDIAN SPRINGS HIGH SCHOOL054605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,Adm GPA,3.935365854
INDIAN SPRINGS HIGH SCHOOL054605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,App GPA,3.688805970
INDIO HIGH SCHOOL051247,INDIO HIGH SCHOOL,Indio,Riverside,Enrl GPA,3.9536
INDIO HIGH SCHOOL051247,INDIO HIGH SCHOOL,Indio,Riverside,Adm GPA,3.8486
INDIO HIGH SCHOOL051247,INDIO HIGH SCHOOL,Indio,Riverside,App GPA,3.558173077
INGLEWOOD HIGH SCHOOL051260,INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,Enrl GPA,3.974444444
INGLEWOOD HIGH SCHOOL051260,INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,Adm GPA,3.89
INGLEWOOD HIGH SCHOOL051260,INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,App GPA,3.624827586
INSPIRE SCHOOL OF ARTS AND SCI054416,INSPIRE SCHOOL OF ARTS AND SCI,Chico,Butte,Enrl GPA,4.02625
INSPIRE SCHOOL OF ARTS AND SCI054416,INSPIRE SCHOOL OF ARTS AND SCI,Chico,Butte,Adm GPA,4.015
INSPIRE SCHOOL OF ARTS AND SCI054416,INSPIRE SCHOOL OF ARTS AND SCI,Chico,Butte,App GPA,3.96
INTERNATIONAL POLYTECHNIC HS052508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,Enrl GPA,3.867142857
INTERNATIONAL POLYTECHNIC HS052508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,Adm GPA,3.840769231
INTERNATIONAL POLYTECHNIC HS052508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,App GPA,3.726333333
INTERNATIONAL STUDIES LEARNING054028,INTERNATIONAL STUDIES LEARNING,South Gate,Los Angeles,Enrl GPA,3.725
INTERNATIONAL STUDIES LEARNING054028,INTERNATIONAL STUDIES LEARNING,South Gate,Los Angeles,Adm GPA,3.632692308
INTERNATIONAL STUDIES LEARNING054028,INTERNATIONAL STUDIES LEARNING,South Gate,Los Angeles,App GPA,3.587272727
IRVINE HIGH SCHOOL051271,IRVINE HIGH SCHOOL,Irvine,Orange,Enrl GPA,4.029080460
IRVINE HIGH SCHOOL051271,IRVINE HIGH SCHOOL,Irvine,Orange,Adm GPA,3.952
IRVINE HIGH SCHOOL051271,IRVINE HIGH SCHOOL,Irvine,Orange,App GPA,3.823157895
IRVINGTON HIGH SCHOOL050968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Enrl GPA,4.026171875
IRVINGTON HIGH SCHOOL050968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Adm GPA,3.974493392
IRVINGTON HIGH SCHOOL050968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,App GPA,3.872384106
IVY ACADEMIA054234,IVY ACADEMIA,West Hills,Los Angeles,Enrl GPA,
IVY ACADEMIA054234,IVY ACADEMIA,West Hills,Los Angeles,Adm GPA,3.958333333
IVY ACADEMIA054234,IVY ACADEMIA,West Hills,Los Angeles,App GPA,3.8075
JAMES A GARFIELD HIGH SCHOOL051635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.846811594
JAMES A GARFIELD HIGH SCHOOL051635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.804929577
JAMES A GARFIELD HIGH SCHOOL051635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.633692308
JAMES C ENOCHS HIGH SCHOOL054043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,Enrl GPA,4.087586207
JAMES C ENOCHS HIGH SCHOOL054043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,Adm GPA,4.012622951
JAMES C ENOCHS HIGH SCHOOL054043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,App GPA,3.902134831
JAMES LICK HIGH SCHOOL053090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,3.921818182
JAMES LICK HIGH SCHOOL053090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.9076
JAMES LICK HIGH SCHOOL053090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.784418605
JAMES LOGAN HIGH SCHOOL050969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Enrl GPA,4.053095238
JAMES LOGAN HIGH SCHOOL050969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Adm GPA,3.965472973
JAMES LOGAN HIGH SCHOOL050969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App GPA,3.801551724
JAMES MADISON HIGH SCHOOL052853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.255714286
JAMES MADISON HIGH SCHOOL052853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.1024
JAMES MADISON HIGH SCHOOL052853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,App GPA,3.88075
JAMES MONROE HIGH SCHOOL052902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Enrl GPA,3.93
JAMES MONROE HIGH SCHOOL052902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Adm GPA,3.803589744
JAMES MONROE HIGH SCHOOL052902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,App GPA,3.667118644
JEFFERSON HIGH SCHOOL050720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Enrl GPA,4
JEFFERSON HIGH SCHOOL050720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Adm GPA,3.884516129
JEFFERSON HIGH SCHOOL050720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,App GPA,3.748
JESSE M BETHEL HIGH SCHOOL053690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Enrl GPA,4.04
JESSE M BETHEL HIGH SCHOOL053690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Adm GPA,3.927037037
JESSE M BETHEL HIGH SCHOOL053690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,App GPA,3.651166667
JOHANSEN HIGH SCHOOL051994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,Enrl GPA,4.058888889
JOHANSEN HIGH SCHOOL051994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,Adm GPA,3.969545455
JOHANSEN HIGH SCHOOL051994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,App GPA,3.7075
JOHN A ROWLAND HIGH SCHOOL052696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Enrl GPA,3.865277778
JOHN A ROWLAND HIGH SCHOOL052696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Adm GPA,3.815545455
JOHN A ROWLAND HIGH SCHOOL052696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,App GPA,3.673006135
JOHN ADAMS ACADEMY054586,JOHN ADAMS ACADEMY,Roseville,Placer,Enrl GPA,
JOHN ADAMS ACADEMY054586,JOHN ADAMS ACADEMY,Roseville,Placer,Adm GPA,4.24
JOHN ADAMS ACADEMY054586,JOHN ADAMS ACADEMY,Roseville,Placer,App GPA,4.004444444
JOHN BURROUGHS HIGH SCHOOL050400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Enrl GPA,4.117301587
JOHN BURROUGHS HIGH SCHOOL050400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Adm GPA,4.053761468
JOHN BURROUGHS HIGH SCHOOL050400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App GPA,3.916790123
JOHN C FREMONT HIGH SCHOOL051645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.97625
JOHN C FREMONT HIGH SCHOOL051645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.871
JOHN C FREMONT HIGH SCHOOL051645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.674027778
JOHN C KIMBALL HIGH SCHOOL054375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Enrl GPA,4.074285714
JOHN C KIMBALL HIGH SCHOOL054375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Adm GPA,4.003611111
JOHN C KIMBALL HIGH SCHOOL054375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App GPA,3.860714286
JOHN F KENNEDY HIGH SCHOOL050379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Enrl GPA,3.931964286
JOHN F KENNEDY HIGH SCHOOL050379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Adm GPA,3.825961538
JOHN F KENNEDY HIGH SCHOOL050379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,App GPA,3.656721311
JOHN F KENNEDY HIGH SCHOOL050966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Enrl GPA,4.0084375
JOHN F KENNEDY HIGH SCHOOL050966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Adm GPA,3.992941176
JOHN F KENNEDY HIGH SCHOOL050966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App GPA,3.821298701
JOHN F KENNEDY HIGH SCHOOL051089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Enrl GPA,4.121818182
JOHN F KENNEDY HIGH SCHOOL051089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Adm GPA,4.078478261
JOHN F KENNEDY HIGH SCHOOL051089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,App GPA,3.810322581
JOHN F KENNEDY HIGH SCHOOL052630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,Enrl GPA,4.161
JOHN F KENNEDY HIGH SCHOOL052630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,Adm GPA,4.159090909
JOHN F KENNEDY HIGH SCHOOL052630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,App GPA,3.909333333
JOHN F KENNEDY HIGH SCHOOL052713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,4.022340426
JOHN F KENNEDY HIGH SCHOOL052713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,3.971931818
JOHN F KENNEDY HIGH SCHOOL052713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.82736
JOHN F KENNEDY MIDDLE COLG HS054073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Enrl GPA,4.013448276
JOHN F KENNEDY MIDDLE COLG HS054073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Adm GPA,3.928043478
JOHN F KENNEDY MIDDLE COLG HS054073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App GPA,3.633563218
JOHN GLENN HIGH SCHOOL052166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,Enrl GPA,4.152857143
JOHN GLENN HIGH SCHOOL052166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,Adm GPA,3.924782609
JOHN GLENN HIGH SCHOOL052166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,App GPA,3.583255814
JOHN H FRANCIS POLYTECHNIC HS053467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Enrl GPA,3.839824561
JOHN H FRANCIS POLYTECHNIC HS053467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm GPA,3.772596154
JOHN H FRANCIS POLYTECHNIC HS053467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App GPA,3.596303030
JOHN H PITMAN HIGH SCHOOL053644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Enrl GPA,4.020526316
JOHN H PITMAN HIGH SCHOOL053644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Adm GPA,3.969047619
JOHN H PITMAN HIGH SCHOOL053644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App GPA,3.827325581
JOHN HENRY HIGH SCHOOL054856,JOHN HENRY HIGH SCHOOL,Richmond,Contra Costa,Enrl GPA,3.912
JOHN HENRY HIGH SCHOOL054856,JOHN HENRY HIGH SCHOOL,Richmond,Contra Costa,Adm GPA,3.928125
JOHN HENRY HIGH SCHOOL054856,JOHN HENRY HIGH SCHOOL,Richmond,Contra Costa,App GPA,3.82
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Enrl GPA,3.929393939
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm GPA,3.872676056
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App GPA,3.696422018
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.959069767
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.913090909
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.774574899
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Enrl GPA,3.818666667
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Adm GPA,3.844444444
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App GPA,3.5388
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Enrl GPA,
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Adm GPA,3.778888889
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,App GPA,3.5465
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Enrl GPA,3.887142857
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Adm GPA,3.912307692
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,App GPA,3.687619048
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Enrl GPA,4.013928571
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Adm GPA,3.903260870
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App GPA,3.634679487
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Enrl GPA,4.190666667
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm GPA,4.136521739
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App GPA,4.001625
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Enrl GPA,4.09
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Adm GPA,4.009534884
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App GPA,3.656590909
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,Enrl GPA,
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,Adm GPA,3.95
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,App GPA,3.759411765
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Enrl GPA,3.883793103
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Adm GPA,3.752156863
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App GPA,3.567317073
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Enrl GPA,4.059444444
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Adm GPA,3.985675676
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App GPA,3.834230769
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,Enrl GPA,4.051111111
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,Adm GPA,3.865094340
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,App GPA,3.591754386
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,Enrl GPA,4.2325
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,Adm GPA,4.217142857
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,App GPA,4.037142857
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,Enrl GPA,3.914285714
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,Adm GPA,3.859
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,App GPA,3.859
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Enrl GPA,
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Adm GPA,3.904
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,App GPA,3.799090909
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,Enrl GPA,4.217
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,Adm GPA,4.113333333
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,App GPA,3.901428571
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,Enrl GPA,
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,Adm GPA,4.027
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,App GPA,3.88
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,Enrl GPA,3.875714286
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,Adm GPA,3.864074074
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,App GPA,3.791891892
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,Enrl GPA,4.134
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,Adm GPA,3.891818182
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,App GPA,3.7275
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,Enrl GPA,3.97
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,Adm GPA,3.824705882
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,App GPA,3.738928571
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Enrl GPA,3.967454545
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm GPA,3.905567010
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App GPA,3.662828947
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Enrl GPA,4.1175
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Adm GPA,4.069583333
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,App GPA,4.022285714
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Enrl GPA,3.940270270
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Adm GPA,3.816231884
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App GPA,3.687674419
KIPP SAN FRANCISCO COLG PREP054816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,Enrl GPA,3.826
KIPP SAN FRANCISCO COLG PREP054816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,Adm GPA,3.764444444
KIPP SAN FRANCISCO COLG PREP054816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,App GPA,3.646666667
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Enrl GPA,3.885789474
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Adm GPA,3.730588235
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,App GPA,3.669666667
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enrl GPA,4.018852459
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm GPA,3.936641791
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App GPA,3.790935961
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enrl GPA,4.084375
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm GPA,3.946292135
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App GPA,3.825573770
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Enrl GPA,4.150681818
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Adm GPA,4.073214286
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,App GPA,3.942830189
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,Enrl GPA,4.017368421
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,Adm GPA,3.990232558
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,App GPA,3.816086957
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,Enrl GPA,4.205645161
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,Adm GPA,4.1025
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,App GPA,3.945297297
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Enrl GPA,4.0436
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Adm GPA,4.023589744
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,App GPA,3.771566265
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Enrl GPA,3.912142857
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Adm GPA,3.806
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,App GPA,3.61
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Enrl GPA,4.03
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Adm GPA,3.973815789
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,App GPA,3.748095238
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,Enrl GPA,3.914112150
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,Adm GPA,3.829226519
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,App GPA,3.734686192
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Enrl GPA,4.0603125
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Adm GPA,3.973239437
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,App GPA,3.748389262
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Enrl GPA,3.9228125
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Adm GPA,3.8366
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,App GPA,3.496603774
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Enrl GPA,4.025909091
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Adm GPA,3.989285714
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,App GPA,3.843539823
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,3.952121212
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,3.833538462
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.695247525
